id,popularity,name,number_of_seasons,number_of_episodes,original_language,vote_count,vote_average,overview,adult,backdrop_path,first_air_date,last_air_date,homepage,in_production,original_name,poster_path,type,status,tagline,genres,created_by,languages,networks,origin_country,spoken_languages,production_companies,production_countries,episode_run_time
237352,1.1303333333333334,5 Detik & Rasa Rindu,1,1,id,0,0.0,"Via, a young employee who often experiences pressure from his boss, Markus, to find a new artist to duet with Drupadi. Gana was also appointed as Draupadi's duet friend. They then released a duet single adapted from a poem by Via entitled 5 Detik & Rasa Rindu. The song turned out to be successful and made fans hope that the two of them would fall in love. However, Gana actually fell in love with Via, and Via felt the same way. Their love story became complicated because it turned out that Draupadi also liked her duet partner, until finally they were caught in a love triangle.",False,/quQlifHEMbWwPKMFCqrnVwMYAhL.jpg,2023-09-08,2023-09-08,,True,5 Detik & Rasa Rindu,/fy22J5Vfmggdbcn8MzXXAEK8ZEn.jpg,Scripted,Returning Series,,Drama,"Monty Tiwa, Manoj Punjabi",,WeTV,ID,,MD Entertainment,ID,0
237353,1.04,Leandro e Leonardo,1,2,pt,1,10.0,,False,/e54lFFCVDKZCZIuU0p4AHZmmTmV.jpg,1992-01-01,1992-01-01,,False,Leandro e Leonardo,/aB0suRxM72qnCQzuPqKoPlVCekl.jpg,Scripted,Ended,,"Drama, Comedy",,pt,,BR,Português,Estúdios Globo,Brazil,0
237354,0.6,KZL,1,1,id,0,0.0,"Putra became a victim of fraud from an online store. Putra shared his experience on social media Instagram and began to learn that many people experienced the same thing. On the other hand, Annisa is a friend who always helps Putra in dealing with all problems, including the fraud problem. With the fraud case experienced by Putra, they both try to uncover a crime case involving an online store with a certain mode. Not only that, they are also interested in sharing videos that are popular in cyberspace, such as depression and bullying.",False,/b3FuLAVTtfrWuYzTvxQEn5CSu5S.jpg,2018-11-07,2018-11-07,,True,KZL,/7llJfzM6jezFbDTf2LKHqdv0miJ.jpg,Scripted,Returning Series,,Drama,Edo Wahyu Fahreza,,Viu,ID,,MAV Production Asia,ID,0
237355,0.8863333333333333,The Flash: Stretched Scene,1,3,en,0,0.0,"The Flash: Stretched Scene is a mini-series, focusing on Ralph Dibny, that aired during commercial breaks of Season 4 of The Flash, as well as online.",False,,2017-11-14,2017-12-05,,False,The Flash: Stretched Scene,/obdlmfyqRFUCP1y5JEpLSFXfNVu.jpg,Scripted,Ended,,,,en,The CW,US,English,,,3
237356,0.7406666666666667,Di Antara Sunyi,1,1,id,0,0.0,,False,/o47qKb1aCS19SsTaYqcLN1CiaUn.jpg,2021-06-29,2021-06-29,,True,Di Antara Sunyi,/mhv0tP3dpSpkksZWDXjKIOSp74h.jpg,Scripted,Returning Series,,Drama,,,,ID,,,,0
237357,0.7466666666666667,Cinta di Balik Awan,1,1,id,0,0.0,,False,/Atwd5wxazYnALzehZ4bjyLYjQLz.jpg,2022-07-07,2022-07-07,,True,Cinta di Balik Awan,/8gPQ4AklWKTYlElX0QvSsMJGNTD.jpg,Scripted,Returning Series,,Drama,,,,ID,,Sinemaku Pictures,,0
237358,0.9823333333333334,Royal Blood,1,1,id,0,0.0,,False,/dQ3FtI5ZIBXSmZnNHUCG4CxplhY.jpg,2022-08-17,2022-08-17,,True,Royal Blood,/e36zmqjV3th4niBKp5JFcGqsS9E.jpg,Scripted,Returning Series,,Drama,,,,ID,,,,0
237359,0.7473333333333333,Bad Parenting,1,1,id,0,0.0,,False,/qmWwNYh274GDo8zPCdFb9jxWZHf.jpg,2022-07-27,2022-07-27,,True,Bad Parenting,/pxqd6ZVjR2FIupxetwyQplRtHc3.jpg,Scripted,Returning Series,,Drama,,,,ID,,,,0
237360,0.6576666666666666,边走边唱,1,1,zh,0,0.0,,False,,2021-08-17,2021-08-17,,True,边走边唱,/fB3BQmPmtqBwhJsldLuE4SyAfRX.jpg,Scripted,Returning Series,,Reality,,,Tencent Video,CN,,,,0
237362,0.6613333333333333,Have a Nice Date,1,1,id,0,0.0,,False,/rWcSipO6rHBGZpLYRTgun4A52wd.jpg,2022-04-08,2022-04-08,,False,Have a Nice Date,/dzVJO18n94qLmauGaDNRVfS1ItY.jpg,Miniseries,Ended,,Drama,,,,ID,,,,0
237363,1.4306666666666663,Angel,1,1,id,0,0.0,,False,/mQhiVvEToPtrSYi3tvJkfdnsruU.jpg,2022-06-03,2022-06-03,,False,Angel,/7g1NonHZ39xnMd8yRKBA6xd9nsf.jpg,Miniseries,Ended,,Drama,,,,ID,,,,0
237364,4.906,Jamie's 5 Ingredient Meals,1,4,en,0,0.0,"It's goodbye long shopping lists and hello all-new easy, clever recipes, as Jamie Oliver shows us how to create deliciously flavoursome dishes using just five hero ingredients.",False,/d0dWUduWf1zOzku475rQQ4spVdI.jpg,2023-10-16,2023-10-30,https://www.channel4.com/programmes/jamies-5-ingredient-meals,True,Jamie's 5 Ingredient Meals,/koh1xhYKgKmtUSPRdGT1grwIpr8.jpg,Reality,Returning Series,,Reality,,en,Channel 4,GB,English,,,0
237365,0.7966666666666665,Jump,1,1,th,0,0.0,"A coming-of-age story of friendship, love, hope, mistakes, backstabbing, and competition.",False,/uJpVl4Z5zb8Z4OzhXExDFe4FDZj.jpg,,,,True,กระโดดคว้ารัก,/zK32rJ9Iu56ot93Ev5M1FNhJTp0.jpg,Scripted,Planned,,"Drama,Romance",,th,,TH,ภาษาไทย,SOL Entertainment Production Corp.,Thailand,0
237366,0.7066666666666667,The Songwriter,1,6,no,0,0.0,«Låtskriver'n» offers intimate concerts from Rockheim in Trondheim with popular Norwegian artists and songwriters.,False,/iFFdWfjY794Ownfz7YglY6kSoJT.jpg,2015-05-15,2015-08-14,,False,Låtskriver'n,/fHqO9nBWKw1CAZ3K4GtjxGLVy5H.jpg,Talk Show,Ended,,Talk,,no,,NO,Norsk,NRK,Norway,0
237367,5.544333333333333,이서진의 뉴욕뉴욕,2,18,ko,0,0.0,,False,/dr2tSxYddgLQ2ZRp8MaXzzBj4M2.jpg,2020-01-10,2023-10-20,,True,이서진의 뉴욕뉴욕,/6WKqfRfptYtiZ7qYdVX7MYY9lTC.jpg,Scripted,Returning Series,,"Comedy, Reality, Talk",Na Young-seok,ko,,KR,한국어/조선말,"tvN, Egg is Coming",South Korea,0
237368,1.5676666666666668,Kennedy,1,1,en,0,0.0,"A chronicle of John F. Kennedy's life, including his youth, ascension into politics, presidency, and his lasting impact on history.",False,/6VzyMIPd0unfvpw7cm6zdKWdIGf.jpg,2023-11-18,,,True,Kennedy,/w3S2JGs1NKuorwLXF1eoDpvmNrH.jpg,Documentary,Returning Series,,"Biography,Documentary,History",Ashton Gleckman,,History,US,,"RadicalMedia, Blackbird Productions, History",US,0
237369,6.969666666666666,Chip Chilla,1,12,en,0,0.0,"Chip Chilla is a comedic, pre-school series celebrating the day to day lessons of Chip and his homeschooling family of energetic Chinchillas.",False,/4iDhB6kgz0GaSTIXVhUOF9dyZAn.jpg,2023-10-16,2023-10-16,,True,Chip Chilla,/jUcd89i18U3g7Y12GPiMxGtX2iU.jpg,Scripted,Returning Series,,"Animation, Family","Ethan Nicolle, Eric Branscum",en,DailyWire+,US,English,"Bentkey, Matchbox Hero",,8
237370,0.6,贵州盛宴,2,9,zh,0,0.0,,False,/rKF41zqiVJTrq7FLxf0GlpITS3p.jpg,,2023-03-12,,True,贵州盛宴,/ms4lGBsPfrmIOaaq11d8vaQrzOl.jpg,Scripted,Returning Series,,Documentary,,zh,,CN,普通话,贵州电视文化传媒,China,30
237371,0.6,Just Cooking,1,83,de,0,0.0,,False,,2020-05-01,2020-11-30,,False,Just Cooking,,Documentary,Canceled,,Documentary,,de,eoTV,DE,Deutsch,,Germany,0
237372,1.393333333333333,"Skam dig, kvinde!",1,2,da,0,0.0,"Faroese women do not have the right to free abortion. But a new, strong movement of young Faroese will do away with the old-fashioned legislation. Danish documentary in two parts.",False,/84TDFDCkzYQAh32EHiu2i9YbMPU.jpg,2023-10-01,2023-10-08,https://play.tv2.dk/serie/skam-dig-kvinde-tv2echo,False,"Skam dig, kvinde!",/xR8vO5Tp9vn83KTEsPY7A3fC6pN.jpg,Scripted,Ended,,,,da,,DK,Dansk,tv2 play,,0
237373,0.6,CAITIE’S CLASSROOM,1,1,zh,0,0.0,,False,,,,,True,CAITIE’S CLASSROOM,/fTr66fJr45QRIuxnBOaHaCMqKHs.jpg,Scripted,Returning Series,,Family,,,,CN,,,,0
237374,0.68,Caitie's Classroom: Live,1,1,zh,0,0.0,,False,,,,,True,Caitie's Classroom: Live,/xmrv3KiTk2oJokET1trs8EyZPMU.jpg,Scripted,Returning Series,,Family,,,,CN,,,,0
237375,7.444666666666667,Love In The Country,1,4,en,0,0.0,Six romantic hopefuls invite potential partners back home to try out their rural life. But will these daters drop everything for love in the country? Hosted by Anna Geary.,False,/bhj898NhTJasrl4Qd1XsC1ir3f5.jpg,2023-10-02,2023-10-23,https://www.rte.ie/player/series/love-in-the-country/10001297-00-0000?epguid=IP10001299-01-0001,True,Love In The Country,/3Isua89hXCAQTLMxjLWcgTDOGgT.jpg,Reality,Returning Series,,,,en,RTÉ2,IE,English,RTÉ,Ireland,0
237376,0.6,Tatort Reeperbahn,1,1,de,0,0.0,,False,/BOg1qnAa5XeGEZQFASHMlXyo1j.jpg,2023-01-05,2023-01-05,,True,Tatort Reeperbahn,/a6dxX9vWFVwNLfQpfhimpQBQ6LL.jpg,Scripted,Returning Series,,,,,,DE,,,,0
237377,0.6,Just Kidding,1,12,de,0,0.0,,False,,1998-08-09,1998-12-20,,False,Just Kidding,,Scripted,Canceled,,Comedy,,de,RTL,DE,Deutsch,,Germany,0
237378,0.618,The Bumble Nums,1,1,en,0,0.0,"The Bumble Nums are back with all new adventures! Join Humble, Stumble and Grumble as they bounce, climb, fly, and stretch their way to finding the secret ingredient in the day's special recipe. Once they make it to their kitchen with the ingredient intact, it's time to make the dish of the day during the exciting Cooking Countdown! Find out what's in their cookbook today!",False,,,,,True,The Bumble Nums,/1Hhlap3eMQamCePOQLMQtOnIGtb.jpg,Scripted,Returning Series,,Animation,,,,US,,,,0
237379,5.406333333333333,Justice – Die Justizreportage,1,67,de,0,0.0,,False,,2013-10-21,2023-10-23,,True,Justice – Die Justizreportage,,Documentary,Returning Series,,Documentary,,de,RTL,DE,Deutsch,,Germany,0
237380,0.6,K. K. Lacki,2,12,de,0,0.0,,False,,1999-08-03,2001-12-07,,False,K. K. Lacki,,Scripted,Canceled,,Kids,,de,KiKa,DE,Deutsch,,Germany,0
237381,9.027333333333331,Critical Role,3,335,en,1,10.0,"Voice actor Matthew Mercer leads a group of fellow voice actors on epic Dungeons & Dragons campaigns. These familiar voices bring the audience into the full experience of D&D, allowing imaginations to soar as the characters embark on adventures. This is Critical Role!",False,/wqsUOUQOQtcoj8gklYnFtx5tz9X.jpg,2015-03-13,2023-10-19,https://twitch.tv/criticalrole,True,Critical Role,/5YK2Q3diNeS73HS1X4tTj3sHeIQ.jpg,Video,Returning Series,Is it Thursday yet?,Sci-Fi & Fantasy,"Ashley Johnson, Taliesin Jaffe, Laura Bailey, Liam O'Brien, Sam Riegel, Matthew Mercer, Travis Willingham, Marisha Ray",en,"YouTube, Twitch",US,English,Critical Role Productions,United States of America,0
237382,0.6,Sing Along with Tobee,1,1,en,0,0.0,Tobee is an adorable little puppet with a curious mind and an infectious laugh. He loves to learn new songs from his friend Caitie. They dance a lot. They laugh a lot. And they learn a lot! Follow along as Caitie teaches Tobee and the audience at home the words and gestures to classic nursery rhymes and original kids’ songs from Super Simple Songs!,False,,,,,True,Sing Along with Tobee,/jwq2pULjPhRwX9kAwiMhKDeMPwt.jpg,Scripted,Returning Series,,Kids,,,,US,,,,0
237383,0.8666666666666666,Paper Puppet Playhouse,1,1,en,0,0.0,"From the makers of Super Simple Songs, Paper Puppet Playhouse is all of your favorite nursery rhymes, fairy tales, bedtime stories, and fables, told with an engaging paper cutout style of animation.",False,,,,,True,Paper Puppet Playhouse,/uLpP3IbuNPRnoOauIdRNSZFEHjy.jpg,Scripted,Returning Series,,Kids,,,,US,,,,0
237384,0.7063333333333333,Treetop Family,1,1,en,0,0.0,"Treetop Family is an animated show for kids from the creators of Super Simple Songs. If you like shows like Dora, Pocoyo, and Peppa Pig, you'll love Treetop Family. It's full of adorable characters, catchy original nursery rhymes, and lots of learning and fun.",False,,,,,True,Treetop Family,/6r5tBNvyC3QtocLiE1L0icoZLfs.jpg,Scripted,Returning Series,,Kids,,,,US,,,,0
237385,0.6,Finley's Factory,1,1,en,0,0.0,"From Super Simple, Finley is a curious little fellow with an amazing factory where all kinds of vehicles are assembled. Cars, trucks, tractors, boats, planes...watch them all get put together by the magical robotic arms in Finley's Factory. Can you guess what is going to be built next? Even Finley doesn't know! Kids who love things that go ""vroom"" will love Finley's Factory.",False,,,,,True,Finley's Factory,/m2NbaCjzSZvuUtdlobdmJwrAWAQ.jpg,Scripted,Returning Series,,Kids,,,,US,,,,0
237386,12.189333333333332,Casafantasmas,1,4,es,3,5.333,,False,/khs6GfsHNoZuEIyu023qPFRd5y0.jpg,2023-10-23,2023-10-29,https://www.atresplayer.com/flooxer/programas/casafantasmas/,True,Casafantasmas,/lp2pJIwaYe1zeDfuwJ7SCJbnk4q.jpg,Scripted,Returning Series,,"Comedy, Mystery",Atresmedia TV,es,"Flooxer, Atresplayer Premium",ES,Español,"Atresmedia, flooxer",Spain,60
237387,0.6,Captain Monsterica and the Purple Protector,1,1,en,0,0.0,"Need help rescuing a flyaway balloon, stopping a fire-breathing dragon, helping a lost baby dinosaur, or ridding the world of an evil inventor? Meet Captain Monsterica and his sidekick The Purple Protector - your go-to superheroes out to battle bad guys and solve any problem big or small in this comic adventure series created by six-year-old vlogger Milo Eugene Montague Monster.",False,,,,,True,Captain Monsterica and the Purple Protector,/gp43PMiPfil9GYqLLTOvnkd8DKB.jpg,Scripted,Returning Series,,Kids,,,,US,,,,0
237388,0.6,Milo's Monster School Vlog,1,1,en,0,0.0,"Welcome to Milo's Monster School Vlog, where six-year-old Milo Eugene Montague Monster tells you all the neat stuff he learned in monster school! Join Milo as he learns about dinosaurs, eating the rainbow, colors and more!",False,,,,,True,Milo's Monster School Vlog,/knjLQbkHcVdZrTYycYr8PJEHRi5.jpg,Scripted,Returning Series,,Kids,,,,US,,,,0
237389,1.1953333333333334,A Summer Odyssey,1,1,zh,0,0.0,"Four teens with distinct personalities form a band and navigate the challenges of trust, identity, and emotional growth. As mysterious events unfold, their bonds are tested, revealing deeper truths about love and connection.",False,/rVmn8LUVra4rrIvns8VYmNHmux9.jpg,,,,True,时光分岔的夏天,,Scripted,Planned,,Drama,,zh,,CN,普通话,"Ciwen Media, Dongyang Zifeng Film and Television Production Co., Ltd. (ZFM)",CN,0
237390,0.6,Finny the Shark,1,1,en,0,0.0,"Follow Finny and friends as they explore stories of friendship, family, and everyday life through the (fish-eye) lens of a preschooler. Whether it’s traversing the first day of school, a trip to the dentist, or trying to be brave at a first sleepover, Finny’s wild imagination turns everyday experiences into over the top adventures! Mama Shark, Papa Shark, the pet jellyfish Sparky, and Finny’s best friends Myrtle the Turtle, Chloe the Crab, and Sammy the Seahorse are all happy to be along for the ride.",False,,,,,True,Finny the Shark,/aLu60GdGtttBDJy1YSuJdy199Ym.jpg,Scripted,Returning Series,,Kids,,,,US,,,,0
237391,0.6276666666666667,Dráculabelha,1,6,pt,0,0.0,,False,/hUczxabG7x7fNQ12csr3KSL6Vv7.jpg,2020-01-17,2022-09-22,https://draculabelha.newgrounds.com/,False,Dráculabelha,/xwN9KN1gX6M8ypturzAfXzQ3TMO.jpg,Scripted,Ended,,"Family, Comedy","Bram Stoker, João M. Figueiredo",pt,,PT,Português,,,0
237392,0.6,Captain Seasalt and the ABC Pirates,1,1,en,0,0.0,"Join Captain Seasalt and his curious band of pirates as they explore the 26 Islands of the alphabet. An adventure in the ABCs awaits on each island, but more importantly, so does a treasure! Climb aboard for a vocabulary-building adventure on the high seas!",False,,,,,True,Captain Seasalt and the ABC Pirates,/ee30lLPIsYdbYHUvTGksoMyxIdo.jpg,Scripted,Returning Series,,Kids,,,,US,,,,0
237393,0.6,Pettonton,1,46,ja,0,0.0,The third entry in the Toei Fushigi Comedy Series.,False,,1983-10-02,1984-08-12,,True,ペットントン,,Scripted,Returning Series,,"Kids, Sci-Fi & Fantasy, Comedy",Shotaro Ishinomori,,Fuji TV,JP,,Toei Company,Japan,25
237394,0.6,Katte ni! Kamitaman,1,51,ja,0,0.0,The fifth entry in the Toei Fushigi Comedy Series.,False,,1985-04-07,1986-03-23,,True,勝手に！カミタマン,,Scripted,Returning Series,,"Action,Comedy,Fantasy",Shotaro Ishinomori,,Fuji TV,JP,,Toei Company,Japan,0
237395,0.6,Morimori Bokkun,1,39,en,0,0.0,The sixth entry in the Toei Fushigi Comedy Series.,False,,1986-04-06,1986-12-28,,True,もりもりぼっくん,,Scripted,Returning Series,,"Comedy, Kids, Sci-Fi & Fantasy",Shotaro Ishinomori,,Fuji TV,US,,,,0
